"","DisplayString","age","Female","Male","ISO_Code"
"4132","Russian Federation",32,0.001478631,0.004912249,"RUS"
"4133","Russian Federation",33,0.001617865,0.00532453,"RUS"
"4134","Russian Federation",34,0.001765975,0.005737488,"RUS"
"4135","Russian Federation",35,0.001914563,0.006158062,"RUS"
"4136","Russian Federation",36,0.002052465,0.00653878,"RUS"
"4137","Russian Federation",37,0.002171099,0.006818131,"RUS"
"4138","Russian Federation",38,0.002288484,0.007070498,"RUS"
"4139","Russian Federation",39,0.002385844,0.007216706,"RUS"
"4140","Russian Federation",40,0.002473433,0.007306234,"RUS"
"4141","Russian Federation",41,0.002571186,0.007447904,"RUS"
"4142","Russian Federation",42,0.002681493,0.007659054,"RUS"
"4143","Russian Federation",43,0.002811894,0.007973485,"RUS"
"4144","Russian Federation",44,0.002956261,0.008368194,"RUS"
"4145","Russian Federation",45,0.00310661,0.008821228,"RUS"
"4146","Russian Federation",46,0.003285338,0.009376066,"RUS"
"4147","Russian Federation",47,0.003472469,0.009966336,"RUS"
"4148","Russian Federation",48,0.003693422,0.010667986,"RUS"
"4149","Russian Federation",49,0.003927428,0.011420251,"RUS"
"4150","Russian Federation",50,0.004185905,0.012279573,"RUS"
"4151","Russian Federation",51,0.004474374,0.013158098,"RUS"
"4152","Russian Federation",52,0.004779174,0.014000448,"RUS"
"4153","Russian Federation",53,0.00512307,0.014896316,"RUS"
"4154","Russian Federation",54,0.00549397,0.015781948,"RUS"
"4155","Russian Federation",55,0.005887847,0.016705946,"RUS"
"4156","Russian Federation",56,0.006351266,0.017894711,"RUS"
"4157","Russian Federation",57,0.006850971,0.019268053,"RUS"
"4158","Russian Federation",58,0.007437489,0.021024245,"RUS"
"4159","Russian Federation",59,0.008085967,0.023059942,"RUS"
"4160","Russian Federation",60,0.008784834,0.025351243,"RUS"
"4161","Russian Federation",61,0.009548066,0.027536941,"RUS"
"4162","Russian Federation",62,0.010363675,0.029475201,"RUS"
"4163","Russian Federation",63,0.011229429,0.031104151,"RUS"
"4164","Russian Federation",64,0.012155929,0.032432289,"RUS"
"4165","Russian Federation",65,0.013154194,0.033493232,"RUS"
"4166","Russian Federation",66,0.014354679,0.035011285,"RUS"
"4167","Russian Federation",67,0.015751505,0.037038927,"RUS"
"4168","Russian Federation",68,0.017369159,0.039761565,"RUS"
"4169","Russian Federation",69,0.019195606,0.043154616,"RUS"
"4170","Russian Federation",70,0.021267105,0.04730735,"RUS"
"4171","Russian Federation",71,0.023479539,0.051119535,"RUS"
"4172","Russian Federation",72,0.026125648,0.05510777,"RUS"
"4173","Russian Federation",73,0.029625474,0.060059795,"RUS"
"4174","Russian Federation",74,0.033414348,0.064866686,"RUS"
"4175","Russian Federation",75,0.03744458,0.069191364,"RUS"
"4176","Russian Federation",76,0.041852434,0.073490463,"RUS"
"4177","Russian Federation",77,0.046634571,0.078227608,"RUS"
"4178","Russian Federation",78,0.05197848,0.083526319,"RUS"
"4179","Russian Federation",79,0.057719681,0.08859442,"RUS"
"4180","Russian Federation",80,0.064495764,0.095132917,"RUS"
"4181","Russian Federation",81,0.071752878,0.101497454,"RUS"
"4182","Russian Federation",82,0.079314066,0.107552997,"RUS"
"4183","Russian Federation",83,0.087780641,0.113423084,"RUS"
"4184","Russian Federation",84,0.097352337,0.11867523,"RUS"
"4185","Russian Federation",85,0.107922758,0.123245981,"RUS"
"4186","Russian Federation",86,0.119754092,0.128699927,"RUS"
"4187","Russian Federation",87,0.132395705,0.135130866,"RUS"
"4188","Russian Federation",88,0.146259814,0.143699649,"RUS"
"4189","Russian Federation",89,0.160841128,0.154510488,"RUS"
"4190","Russian Federation",90,0.176658094,0.169267841,"RUS"
"4191","Russian Federation",91,0.194142229,0.186491455,"RUS"
"4192","Russian Federation",92,0.214079312,0.206313464,"RUS"
"4193","Russian Federation",93,0.235755824,0.227357165,"RUS"
"4194","Russian Federation",94,0.257683514,0.247720625,"RUS"
"4195","Russian Federation",95,0.275810561,0.265429723,"RUS"
"4196","Russian Federation",96,0.294160002,0.282063551,"RUS"
"4197","Russian Federation",97,0.312827707,0.298888954,"RUS"
"4198","Russian Federation",98,0.332282182,0.316415758,"RUS"
"4199","Russian Federation",99,0.357397781,0.33911459,"RUS"
"4200","Russian Federation",100,0.377671771,0.394040049,"RUS"
"4201","Serbia",1,0.000237,0.000244,"SRB"
"4202","Serbia",2,0.000135,0.000156,"SRB"
"4203","Serbia",3,0.000105,0.000128,"SRB"
"4204","Serbia",4,8.98e-05,0.00011,"SRB"
"4205","Serbia",5,8.91e-05,0.000104,"SRB"
"4206","Serbia",6,7.99e-05,9.6e-05,"SRB"
"4207","Serbia",7,6.86e-05,9.3e-05,"SRB"
"4208","Serbia",8,6.41e-05,8.85e-05,"SRB"
"4209","Serbia",9,5.87e-05,8.44e-05,"SRB"
"4210","Serbia",10,6.32e-05,9.88e-05,"SRB"
"4211","Serbia",11,6.3e-05,0.000101,"SRB"
"4212","Serbia",12,6.81e-05,0.000113,"SRB"
"4213","Serbia",13,7.61e-05,0.000133,"SRB"
"4214","Serbia",14,9.53e-05,0.000177,"SRB"
"4215","Serbia",15,0.000121,0.000238,"SRB"
"4216","Serbia",16,0.000132,0.00028,"SRB"
"4217","Serbia",17,0.00014,0.000326,"SRB"
"4218","Serbia",18,0.000145,0.000375,"SRB"
"4219","Serbia",19,0.000147,0.000427,"SRB"
"4220","Serbia",20,0.000147,0.00048,"SRB"
"4221","Serbia",21,0.000151,0.000529,"SRB"
"4222","Serbia",22,0.000162,0.000572,"SRB"
"4223","Serbia",23,0.000179,0.000608,"SRB"
"4224","Serbia",24,0.000203,0.000637,"SRB"
"4225","Serbia",25,0.000232,0.000663,"SRB"
"4226","Serbia",26,0.000261,0.000693,"SRB"
"4227","Serbia",27,0.000291,0.000729,"SRB"
"4228","Serbia",28,0.000321,0.000772,"SRB"
"4229","Serbia",29,0.00035,0.000822,"SRB"
"4230","Serbia",30,0.000381,0.000877,"SRB"
"4231","Serbia",31,0.000417,0.000934,"SRB"
"4232","Serbia",32,0.00046,0.000992,"SRB"
"4233","Serbia",33,0.000509,0.00104991,"SRB"
"4234","Serbia",34,0.000566,0.001108705,"SRB"
"4235","Serbia",35,0.000628,0.001171182,"SRB"
"4236","Serbia",36,0.000694,0.00124806,"SRB"
"4237","Serbia",37,0.000762,0.00134246,"SRB"
"4238","Serbia",38,0.000832,0.001454497,"SRB"
"4239","Serbia",39,0.000905,0.001584299,"SRB"
"4240","Serbia",40,0.000985,0.001737128,"SRB"
"4241","Serbia",41,0.001093583,0.001930936,"SRB"
"4242","Serbia",42,0.001235066,0.002171243,"SRB"
"4243","Serbia",43,0.001409955,0.00245857,"SRB"
"4244","Serbia",44,0.001618501,0.002793558,"SRB"
"4245","Serbia",45,0.00185788,0.003177906,"SRB"
"4246","Serbia",46,0.002115096,0.003613232,"SRB"
"4247","Serbia",47,0.002387323,0.004101641,"SRB"
"4248","Serbia",48,0.002674901,0.004644569,"SRB"
"4249","Serbia",49,0.002978213,0.005243731,"SRB"
"4250","Serbia",50,0.003300861,0.005902649,"SRB"
"4251","Serbia",51,0.003655299,0.006627241,"SRB"
"4252","Serbia",52,0.00404549,0.007421987,"SRB"
"4253","Serbia",53,0.004472381,0.008290445,"SRB"
"4254","Serbia",54,0.004937068,0.0092368,"SRB"
"4255","Serbia",55,0.00543293,0.010262958,"SRB"
"4256","Serbia",56,0.00592953,0.01136353,"SRB"
"4257","Serbia",57,0.006419566,0.012541509,"SRB"
"4258","Serbia",58,0.006903511,0.013803783,"SRB"
"4259","Serbia",59,0.007381802,0.015158332,"SRB"
"4260","Serbia",60,0.007911569,0.016591122,"SRB"
"4261","Serbia",61,0.008723884,0.018017058,"SRB"
"4262","Serbia",62,0.009887119,0.019415506,"SRB"
"4263","Serbia",63,0.011417122,0.020787814,"SRB"
"4264","Serbia",64,0.013334629,0.022134689,"SRB"
"4265","Serbia",65,0.015565718,0.023490126,"SRB"
"4266","Serbia",66,0.017728221,0.024997334,"SRB"
"4267","Serbia",67,0.019724393,0.026709106,"SRB"
"4268","Serbia",68,0.021550917,0.028649795,"SRB"
"4269","Serbia",69,0.023200239,0.030848825,"SRB"
"4270","Serbia",70,0.024791484,0.033365776,"SRB"
"4271","Serbia",71,0.026858365,0.036346795,"SRB"
"4272","Serbia",72,0.0295942,0.039891916,"SRB"
"4273","Serbia",73,0.033086265,0.044101333,"SRB"
"4274","Serbia",74,0.03744914,0.049106373,"SRB"
"4275","Serbia",75,0.042705119,0.05499511,"SRB"
"4276","Serbia",76,0.048488872,0.061615457,"SRB"
"4277","Serbia",77,0.054797138,0.069070474,"SRB"
"4278","Serbia",78,0.06178054,0.077604439,"SRB"
"4279","Serbia",79,0.069635836,0.087555003,"SRB"
"4280","Serbia",80,0.0784597,0.099094975,"SRB"
"4281","Serbia",81,0.087827404,0.111422879,"SRB"
"4282","Serbia",82,0.097679665,0.124301162,"SRB"
"4283","Serbia",83,0.108081757,0.137611844,"SRB"
"4284","Serbia",84,0.119057421,0.15096814,"SRB"
"4285","Serbia",85,0.130659367,0.164052931,"SRB"
"4286","Serbia",86,0.143242176,0.178260947,"SRB"
"4287","Serbia",87,0.156897855,0.194042228,"SRB"
"4288","Serbia",88,0.171445587,0.211120663,"SRB"
"4289","Serbia",89,0.186292017,0.228480623,"SRB"
"4290","Serbia",90,0.200792461,0.244662492,"SRB"
"4291","Serbia",91,0.216639473,0.261548796,"SRB"
"4292","Serbia",92,0.234501318,0.279885296,"SRB"
"4293","Serbia",93,0.254177155,0.299592784,"SRB"
"4294","Serbia",94,0.274583385,0.320719335,"SRB"
"4295","Serbia",95,0.293673473,0.343143834,"SRB"
"4296","Serbia",96,0.312125193,0.362454127,"SRB"
"4297","Serbia",97,0.329742249,0.372074384,"SRB"
"4298","Serbia",98,0.346855781,0.366555362,"SRB"
"4299","Serbia",99,0.37010468,0.359239952,"SRB"
"4300","Serbia",100,0.386509694,0.397499523,"SRB"
"4301","Slovakia",1,0.000383,0.000433,"SVK"
"4302","Slovakia",2,0.000213,0.000266,"SVK"
"4303","Slovakia",3,0.000162,0.000212,"SVK"
"4304","Slovakia",4,0.000137,0.000179,"SVK"
"4305","Slovakia",5,0.000148,0.000124,"SVK"
"4306","Slovakia",6,0.000131,0.000114,"SVK"
"4307","Slovakia",7,0.000113,0.00011,"SVK"
"4308","Slovakia",8,0.000105,0.000104,"SVK"
"4309","Slovakia",9,9.55e-05,9.92e-05,"SVK"
"4310","Slovakia",10,9.6e-05,0.000105,"SVK"
"4311","Slovakia",11,9.56e-05,0.000107,"SVK"
"4312","Slovakia",12,0.000103,0.000119,"SVK"
"4313","Slovakia",13,0.000114,0.00014,"SVK"
"4314","Slovakia",14,0.000139,0.000185,"SVK"
"4315","Slovakia",15,0.000164,0.000288,"SVK"
"4316","Slovakia",16,0.000183,0.000344,"SVK"
"4317","Slovakia",17,0.000202,0.000406,"SVK"
"4318","Slovakia",18,0.000223,0.000473,"SVK"
"4319","Slovakia",19,0.000246,0.000544,"SVK"
"4320","Slovakia",20,0.000268,0.000616,"SVK"
"4321","Slovakia",21,0.000283,0.000674,"SVK"
"4322","Slovakia",22,0.000289,0.000713,"SVK"
"4323","Slovakia",23,0.000288,0.000734,"SVK"
"4324","Slovakia",24,0.000277,0.000735,"SVK"
"4325","Slovakia",25,0.000262,0.000724,"SVK"
"4326","Slovakia",26,0.00026,0.000718,"SVK"
"4327","Slovakia",27,0.000273,0.000724,"SVK"
"4328","Slovakia",28,0.000303,0.000742,"SVK"
"4329","Slovakia",29,0.000349,0.000771,"SVK"
"4330","Slovakia",30,0.000407,0.000813,"SVK"
"4331","Slovakia",31,0.00046,0.000866,"SVK"
"4332","Slovakia",32,0.000504,0.000933,"SVK"
"4333","Slovakia",33,0.000538,0.001011469,"SVK"
"4334","Slovakia",34,0.000563,0.001103164,"SVK"
"4335","Slovakia",35,0.000583,0.001208496,"SVK"
"4336","Slovakia",36,0.000616,0.001330844,"SVK"
"4337","Slovakia",37,0.000664,0.001471154,"SVK"
"4338","Slovakia",38,0.00073,0.001629578,"SVK"
"4339","Slovakia",39,0.000812,0.001806295,"SVK"
"4340","Slovakia",40,0.000909,0.002002952,"SVK"
"4341","Slovakia",41,0.001013087,0.002225575,"SVK"
"4342","Slovakia",42,0.001121821,0.002475958,"SVK"
"4343","Slovakia",43,0.001235492,0.002754526,"SVK"
"4344","Slovakia",44,0.00135416,0.003061777,"SVK"
"4345","Slovakia",45,0.001482611,0.003400941,"SVK"
"4346","Slovakia",46,0.001639858,0.003783357,"SVK"
"4347","Slovakia",47,0.001830876,0.004212688,"SVK"
"4348","Slovakia",48,0.00205599,0.004690154,"SVK"
"4349","Slovakia",49,0.002315593,0.005217196,"SVK"
"4350","Slovakia",50,0.002602385,0.005796285,"SVK"
"4351","Slovakia",51,0.002885669,0.006432552,"SVK"
"4352","Slovakia",52,0.003157822,0.007129201,"SVK"
"4353","Slovakia",53,0.003418928,0.007889081,"SVK"
"4354","Slovakia",54,0.00366904,0.008715513,"SVK"
"4355","Slovakia",55,0.00392293,0.009618735,"SVK"
"4356","Slovakia",56,0.004240054,0.010629212,"SVK"
"4357","Slovakia",57,0.004636544,0.01176014,"SVK"
"4358","Slovakia",58,0.005114171,0.013019815,"SVK"
"4359","Slovakia",59,0.005675058,0.014418167,"SVK"
"4360","Slovakia",60,0.006313375,0.015941032,"SVK"
"4361","Slovakia",61,0.006998231,0.017495033,"SVK"
"4362","Slovakia",62,0.007723558,0.019060363,"SVK"
"4363","Slovakia",63,0.008491878,0.020642583,"SVK"
"4364","Slovakia",64,0.009306044,0.022247389,"SVK"
"4365","Slovakia",65,0.010179986,0.023887369,"SVK"
"4366","Slovakia",66,0.011161044,0.025596772,"SVK"
"4367","Slovakia",67,0.012266876,0.027392942,"SVK"
"4368","Slovakia",68,0.01350603,0.029288387,"SVK"
"4369","Slovakia",69,0.014888725,0.031297506,"SVK"
"4370","Slovakia",70,0.016426242,0.033471722,"SVK"
"4371","Slovakia",71,0.01812929,0.035979135,"SVK"
"4372","Slovakia",72,0.020014205,0.038908149,"SVK"
"4373","Slovakia",73,0.022101839,0.042328939,"SVK"
"4374","Slovakia",74,0.024417487,0.046331024,"SVK"
"4375","Slovakia",75,0.027065419,0.050937678,"SVK"
"4376","Slovakia",76,0.030393712,0.055890496,"SVK"
"4377","Slovakia",77,0.034577432,0.061166832,"SVK"
"4378","Slovakia",78,0.03975809,0.066840071,"SVK"
"4379","Slovakia",79,0.046130008,0.072999418,"SVK"
"4380","Slovakia",80,0.053747966,0.079746259,"SVK"
"4381","Slovakia",81,0.06203099,0.087177147,"SVK"
"4382","Slovakia",82,0.07097003,0.095443045,"SVK"
"4383","Slovakia",83,0.080801483,0.104751005,"SVK"
"4384","Slovakia",84,0.091834863,0.115377494,"SVK"
"4385","Slovakia",85,0.104273282,0.127538006,"SVK"
"4386","Slovakia",86,0.117632595,0.140919972,"SVK"
"4387","Slovakia",87,0.131813998,0.155419391,"SVK"
"4388","Slovakia",88,0.146775068,0.170866958,"SVK"
"4389","Slovakia",89,0.162205717,0.186656193,"SVK"
"4390","Slovakia",90,0.177841244,0.202124052,"SVK"
"4391","Slovakia",91,0.195149178,0.219120827,"SVK"
"4392","Slovakia",92,0.214630167,0.238356085,"SVK"
"4393","Slovakia",93,0.235875966,0.259518702,"SVK"
"4394","Slovakia",94,0.257155235,0.281080975,"SVK"
"4395","Slovakia",95,0.275572392,0.30009638,"SVK"
"4396","Slovakia",96,0.293618652,0.317216469,"SVK"
"4397","Slovakia",97,0.3123672,0.331792469,"SVK"
"4398","Slovakia",98,0.332584011,0.34364514,"SVK"
"4399","Slovakia",99,0.358844076,0.360549782,"SVK"
"4400","Slovakia",100,0.372246661,0.39174559,"SVK"
"4401","Slovenia",1,0.00015,0.000206,"SVN"
"4402","Slovenia",2,8.69e-05,0.000133,"SVN"
"4403","Slovenia",3,6.87e-05,0.00011,"SVN"
"4404","Slovenia",4,5.99e-05,9.48e-05,"SVN"
"4405","Slovenia",5,9.04e-05,4.48e-05,"SVN"
"4406","Slovenia",6,8.1e-05,4.19e-05,"SVN"
"4407","Slovenia",7,6.96e-05,4.16e-05,"SVN"
"4408","Slovenia",8,6.5e-05,4.05e-05,"SVN"
"4409","Slovenia",9,5.95e-05,3.93e-05,"SVN"
"4410","Slovenia",10,5.49e-05,0.000144,"SVN"
"4411","Slovenia",11,5.47e-05,0.000146,"SVN"
"4412","Slovenia",12,5.92e-05,0.000159,"SVN"
"4413","Slovenia",13,6.64e-05,0.000185,"SVN"
"4414","Slovenia",14,8.38e-05,0.000241,"SVN"
"4415","Slovenia",15,0.000122,0.000339,"SVN"
"4416","Slovenia",16,0.000137,0.000393,"SVN"
"4417","Slovenia",17,0.00015,0.000448,"SVN"
"4418","Slovenia",18,0.000162,0.000506,"SVN"
"4419","Slovenia",19,0.000172,0.000565,"SVN"
"4420","Slovenia",20,0.00018,0.000623,"SVN"
"4421","Slovenia",21,0.000184,0.000664,"SVN"
"4422","Slovenia",22,0.000182,0.000686,"SVN"
"4423","Slovenia",23,0.000176,0.000686,"SVN"
"4424","Slovenia",24,0.000166,0.000667,"SVN"
"4425","Slovenia",25,0.000152,0.000633,"SVN"
"4426","Slovenia",26,0.000146,0.000609,"SVN"
"4427","Slovenia",27,0.000148,0.000601,"SVN"
"4428","Slovenia",28,0.000159,0.00061,"SVN"
"4429","Slovenia",29,0.000179,0.000635,"SVN"
"4430","Slovenia",30,0.000206,0.000674,"SVN"
"4431","Slovenia",31,0.000235,0.000719,"SVN"
"4432","Slovenia",32,0.000263,0.000767,"SVN"
"4433","Slovenia",33,0.00029,0.00082,"SVN"
"4434","Slovenia",34,0.000317,0.000876,"SVN"
"4435","Slovenia",35,0.000345,0.000935,"SVN"
"4436","Slovenia",36,0.000379,0.000995,"SVN"
"4437","Slovenia",37,0.00042,0.001054426,"SVN"
"4438","Slovenia",38,0.00047,0.00111394,"SVN"
"4439","Slovenia",39,0.000527,0.001173351,"SVN"
"4440","Slovenia",40,0.000592,0.001236779,"SVN"
"4441","Slovenia",41,0.000665,0.001320712,"SVN"
"4442","Slovenia",42,0.000747,0.001429392,"SVN"
"4443","Slovenia",43,0.000837,0.001562982,"SVN"
"4444","Slovenia",44,0.000936,0.001721675,"SVN"
"4445","Slovenia",45,0.001044675,0.001912864,"SVN"
"4446","Slovenia",46,0.00116911,0.002165583,"SVN"
"4447","Slovenia",47,0.001310558,0.002487675,"SVN"
"4448","Slovenia",48,0.001469156,0.002880033,"SVN"
"4449","Slovenia",49,0.001645065,0.003343789,"SVN"
"4450","Slovenia",50,0.001835571,0.003867032,"SVN"
"4451","Slovenia",51,0.002029228,0.004397756,"SVN"
"4452","Slovenia",52,0.002223249,0.004923427,"SVN"
"4453","Slovenia",53,0.002417746,0.005444737,"SVN"
"4454","Slovenia",54,0.002612833,0.005962348,"SVN"
"4455","Slovenia",55,0.002813212,0.006491735,"SVN"
"4456","Slovenia",56,0.003037453,0.007093625,"SVN"
"4457","Slovenia",57,0.003290579,0.007785881,"SVN"
"4458","Slovenia",58,0.003573119,0.008572311,"SVN"
"4459","Slovenia",59,0.003885679,0.009457447,"SVN"
"4460","Slovenia",60,0.004229097,0.010433367,"SVN"
"4461","Slovenia",61,0.004604744,0.011452113,"SVN"
"4462","Slovenia",62,0.005013693,0.012504396,"SVN"
"4463","Slovenia",63,0.005457008,0.013594346,"SVN"
"4464","Slovenia",64,0.005935908,0.014726513,"SVN"
"4465","Slovenia",65,0.006458096,0.015915577,"SVN"
"4466","Slovenia",66,0.007050751,0.01720697,"SVN"
"4467","Slovenia",67,0.007723017,0.018620537,"SVN"
"4468","Slovenia",68,0.008478321,0.020168609,"SVN"
"4469","Slovenia",69,0.009320702,0.021865755,"SVN"
"4470","Slovenia",70,0.010273585,0.023716269,"SVN"
"4471","Slovenia",71,0.011418788,0.02568625,"SVN"
"4472","Slovenia",72,0.012786701,0.027779419,"SVN"
"4473","Slovenia",73,0.014392196,0.030014611,"SVN"
"4474","Slovenia",74,0.016253784,0.032413967,"SVN"
"4475","Slovenia",75,0.018414573,0.035088498,"SVN"
"4476","Slovenia",76,0.020985975,0.038433514,"SVN"
"4477","Slovenia",77,0.024034757,0.042652227,"SVN"
"4478","Slovenia",78,0.027622912,0.047908981,"SVN"
"4479","Slovenia",79,0.031831863,0.054427507,"SVN"
"4480","Slovenia",80,0.036727921,0.062262959,"SVN"
"4481","Slovenia",81,0.04227622,0.070695249,"SVN"
"4482","Slovenia",82,0.04858654,0.079631394,"SVN"
"4483","Slovenia",83,0.055857607,0.08922723,"SVN"
"4484","Slovenia",84,0.064361162,0.099665467,"SVN"
"4485","Slovenia",85,0.074222102,0.111098337,"SVN"
"4486","Slovenia",86,0.084798254,0.123457074,"SVN"
"4487","Slovenia",87,0.096046301,0.136760681,"SVN"
"4488","Slovenia",88,0.108161643,0.150980413,"SVN"
"4489","Slovenia",89,0.121355151,0.165858383,"SVN"
"4490","Slovenia",90,0.135822502,0.181169634,"SVN"
"4491","Slovenia",91,0.15164067,0.198177161,"SVN"
"4492","Slovenia",92,0.16880222,0.217303192,"SVN"
"4493","Slovenia",93,0.186992363,0.238118414,"SVN"
"4494","Slovenia",94,0.20512181,0.258873613,"SVN"
"4495","Slovenia",95,0.221857014,0.276621,"SVN"
"4496","Slovenia",96,0.240093595,0.293558564,"SVN"
"4497","Slovenia",97,0.261294895,0.310531157,"SVN"
"4498","Slovenia",98,0.285987359,0.328258639,"SVN"
"4499","Slovenia",99,0.314430068,0.351836562,"SVN"
"4500","Slovenia",100,0.356394529,0.387895353,"SVN"
"4501","Sweden",1,0.000184,0.000195,"SWE"
"4502","Sweden",2,0.000106,0.000126,"SWE"
"4503","Sweden",3,8.29e-05,0.000104,"SWE"
"4504","Sweden",4,7.18e-05,9.03e-05,"SWE"
"4505","Sweden",5,8.42e-05,9.43e-05,"SWE"
"4506","Sweden",6,7.53e-05,8.71e-05,"SWE"
"4507","Sweden",7,6.48e-05,8.46e-05,"SWE"
"4508","Sweden",8,6.05e-05,8.05e-05,"SWE"
"4509","Sweden",9,5.54e-05,7.7e-05,"SWE"
"4510","Sweden",10,8.04e-05,4.53e-05,"SWE"
"4511","Sweden",11,8.01e-05,4.75e-05,"SWE"
"4512","Sweden",12,8.63e-05,5.51e-05,"SWE"
"4513","Sweden",13,9.59e-05,6.71e-05,"SWE"
"4514","Sweden",14,0.000119,9.37e-05,"SWE"
"4515","Sweden",15,9.38e-05,0.00017,"SWE"
"4516","Sweden",16,0.000105,0.000214,"SWE"
"4517","Sweden",17,0.000121,0.000262,"SWE"
"4518","Sweden",18,0.000144,0.000314,"SWE"
"4519","Sweden",19,0.000174,0.000371,"SWE"
"4520","Sweden",20,0.000207,0.00043,"SWE"
"4521","Sweden",21,0.000233,0.000485,"SWE"
"4522","Sweden",22,0.000251,0.000534,"SWE"
"4523","Sweden",23,0.00026,0.000578,"SWE"
"4524","Sweden",24,0.00026,0.000615,"SWE"
"4525","Sweden",25,0.000254,0.000647,"SWE"
"4526","Sweden",26,0.000251,0.000674,"SWE"
"4527","Sweden",27,0.000255,0.000697,"SWE"
"4528","Sweden",28,0.000266,0.000716,"SWE"
"4529","Sweden",29,0.000283,0.000733,"SWE"
"4530","Sweden",30,0.000306,0.000746,"SWE"
"4531","Sweden",31,0.000327,0.000759,"SWE"
"4532","Sweden",32,0.000344,0.000772,"SWE"
"4533","Sweden",33,0.000357,0.000783,"SWE"
"4534","Sweden",34,0.000366,0.000795,"SWE"
"4535","Sweden",35,0.000373,0.000805,"SWE"
"4536","Sweden",36,0.000387,0.000822,"SWE"
"4537","Sweden",37,0.000409,0.000844,"SWE"
"4538","Sweden",38,0.000441,0.000875,"SWE"
"4539","Sweden",39,0.000481,0.000911,"SWE"
"4540","Sweden",40,0.00053,0.000953,"SWE"
"4541","Sweden",41,0.000589,0.001009813,"SWE"
"4542","Sweden",42,0.00066,0.001084517,"SWE"
"4543","Sweden",43,0.000743,0.001176645,"SWE"
"4544","Sweden",44,0.000839,0.001286695,"SWE"
"4545","Sweden",45,0.000943,0.001413467,"SWE"
"4546","Sweden",46,0.001046302,0.001551175,"SWE"
"4547","Sweden",47,0.001145996,0.001696561,"SWE"
"4548","Sweden",48,0.001242038,0.001850035,"SWE"
"4549","Sweden",49,0.001333664,0.002010229,"SWE"
"4550","Sweden",50,0.001429189,0.002180176,"SWE"
"4551","Sweden",51,0.001556057,0.00237846,"SWE"
"4552","Sweden",52,0.001724541,0.002610062,"SWE"
"4553","Sweden",53,0.001933568,0.002875727,"SWE"
"4554","Sweden",54,0.002184821,0.003174453,"SWE"
"4555","Sweden",55,0.002473828,0.00351429,"SWE"
"4556","Sweden",56,0.002790779,0.003916792,"SWE"
"4557","Sweden",57,0.00312807,0.004388895,"SWE"
"4558","Sweden",58,0.003489402,0.004932604,"SWE"
"4559","Sweden",59,0.003869503,0.005549796,"SWE"
"4560","Sweden",60,0.004279152,0.006241744,"SWE"
"4561","Sweden",61,0.004728259,0.007007711,"SWE"
"4562","Sweden",62,0.005223474,0.007848742,"SWE"
"4563","Sweden",63,0.00576468,0.008768035,"SWE"
"4564","Sweden",64,0.006353727,0.009768724,"SWE"
"4565","Sweden",65,0.006995693,0.01084479,"SWE"
"4566","Sweden",66,0.00770282,0.011938125,"SWE"
"4567","Sweden",67,0.008479993,0.013048544,"SWE"
"4568","Sweden",68,0.009334259,0.014166185,"SWE"
"4569","Sweden",69,0.010270284,0.015311802,"SWE"
"4570","Sweden",70,0.01129671,0.016531873,"SWE"
"4571","Sweden",71,0.012443102,0.017998942,"SWE"
"4572","Sweden",72,0.013728077,0.019800636,"SWE"
"4573","Sweden",73,0.015160047,0.021953896,"SWE"
"4574","Sweden",74,0.016751888,0.024500148,"SWE"
"4575","Sweden",75,0.018566897,0.027476078,"SWE"
"4576","Sweden",76,0.020816251,0.030913085,"SWE"
"4577","Sweden",77,0.023596601,0.034872411,"SWE"
"4578","Sweden",78,0.026962562,0.039449509,"SWE"
"4579","Sweden",79,0.030996403,0.04476736,"SWE"
"4580","Sweden",80,0.035753246,0.050893537,"SWE"
"4581","Sweden",81,0.041123715,0.05766685,"SWE"
"4582","Sweden",82,0.047200983,0.065164329,"SWE"
"4583","Sweden",83,0.054155739,0.073594644,"SWE"
"4584","Sweden",84,0.062226502,0.083279289,"SWE"
"4585","Sweden",85,0.071568441,0.094414211,"SWE"
"4586","Sweden",86,0.081795676,0.106582698,"SWE"
"4587","Sweden",87,0.093006999,0.119837623,"SWE"
"4588","Sweden",88,0.105531999,0.134396568,"SWE"
"4589","Sweden",89,0.119839278,0.150457112,"SWE"
"4590","Sweden",90,0.13629377,0.1683299,"SWE"
"4591","Sweden",91,0.154394763,0.188407981,"SWE"
"4592","Sweden",92,0.173979809,0.21079534,"SWE"
"4593","Sweden",93,0.194653962,0.234825381,"SWE"
"4594","Sweden",94,0.21497863,0.257844635,"SWE"
"4595","Sweden",95,0.233034432,0.275401692,"SWE"
"4596","Sweden",96,0.252509166,0.291019768,"SWE"
"4597","Sweden",97,0.275221847,0.306049557,"SWE"
"4598","Sweden",98,0.301822129,0.321165237,"SWE"
"4599","Sweden",99,0.332809951,0.341712516,"SWE"
"4600","Sweden",100,0.355139314,0.384016565,"SWE"
"4601","Tajikistan",1,0.003913455,0.004579201,"TJK"
"4602","Tajikistan",2,0.001943806,0.002367971,"TJK"
"4603","Tajikistan",3,0.001357218,0.001704174,"TJK"
"4604","Tajikistan",4,0.001076573,0.001351921,"TJK"
"4605","Tajikistan",5,0.000573,0.00086,"TJK"
"4606","Tajikistan",6,0.000495,0.000772,"TJK"
"4607","Tajikistan",7,0.000431,0.00071,"TJK"
